p1_mean,p1_std,p1_5_freq,p1_4_freq,p1_6_freq,p1_high_freq,p1_low_freq,p1_entropy,p2_mean,p2_std,p2_high_freq,p1_win_rate,mean_diff,diff_std,label,mode
3.05,2.08944716939295,0.15,0.05,0.2,0.4,0.6,2.2841837111230188,3.35,1.6944180805158295,0.35,0.35,-0.3,2.637782162507379,0,0
3.2,2.041671142136162,0.15,0.1,0.2,0.45,0.55,2.401609488402857,3.6,1.6982963599783722,0.4,0.35,-0.4,2.663594721819606,0,0
3.45,2.0641042405337657,0.15,0.1,0.25,0.5,0.5,2.4282129371848313,3.75,1.5852942612451615,0.45,0.4,-0.3,2.71642179501289,0,0
3.55,2.08944716939295,0.2,0.1,0.25,0.55,0.45,2.3659573122930047,3.65,1.5652475842498528,0.4,0.45,-0.1,2.731878089288913,0,0
3.6,2.137386500526187,0.15,0.1,0.3,0.55,0.45,2.3332062106903253,3.65,1.5652475842498528,0.4,0.45,-0.05,2.818640956579121,0,0
3.6,2.137386500526187,0.15,0.1,0.3,0.55,0.45,2.3332062106903253,3.55,1.538112308540638,0.35,0.45,0.05,2.704285098641939,0,0
3.75,2.0487480130686233,0.15,0.15,0.3,0.6,0.4,2.390468562076658,3.8,1.5078740698501039,0.4,0.45,-0.05,2.742933504576135,0,0
3.65,1.9808291724745766,0.15,0.2,0.25,0.6,0.4,2.4232196636793377,3.95,1.5719582155957417,0.45,0.4,-0.3,2.6773907172154714,0,0
3.55,1.9049796241485244,0.15,0.25,0.2,0.6,0.4,2.4232196636793377,3.85,1.5652475842498528,0.4,0.4,-0.3,2.6773907172154714,0,0
3.7,1.976173868336169,0.15,0.25,0.25,0.65,0.35,2.2427376414001916,4.0,1.6222142113076254,0.45,0.4,-0.3,2.6773907172154714,0,0
3.7,1.9761738683361685,0.15,0.25,0.25,0.65,0.35,2.2427376414001916,4.1,1.6189665319514628,0.5,0.4,-0.4,2.583347481568501,0,0
3.75,1.996707816698066,0.2,0.2,0.25,0.65,0.35,2.260964040230206,4.15,1.5985190514644287,0.55,0.4,-0.4,2.583347481568501,0,0
3.75,1.996707816698066,0.2,0.2,0.25,0.65,0.35,2.260964040230206,4.15,1.5985190514644287,0.55,0.4,-0.4,2.583347481568501,0,0
3.9,1.8890264827766652,0.2,0.25,0.25,0.7,0.3,2.260964040230206,4.2,1.5761378513048248,0.6,0.4,-0.3,2.556724878680371,0,0
4.05,1.7614288458371994,0.2,0.3,0.25,0.75,0.25,2.228212938627526,3.95,1.669383750149485,0.55,0.45,0.1,2.4039441275580953,0,0
4.05,1.7614288458371994,0.2,0.3,0.25,0.75,0.25,2.228212938627526,3.7,1.7198531149031608,0.5,0.5,0.35,2.539685019840059,0,0
4.05,1.7614288458371996,0.2,0.3,0.25,0.75,0.25,2.228212938627526,3.75,1.7434086394791457,0.5,0.45,0.3,2.53605578553951,0,0
4.15,1.6311119875071343,0.2,0.3,0.25,0.75,0.25,2.3659573122930047,3.7,1.7800059136507325,0.5,0.5,0.45,2.4809802816416613,0,0
4.3,1.4545753585442767,0.2,0.35,0.25,0.8,0.2,2.2588718397891903,3.6,1.6982963599783722,0.5,0.5,0.7,2.129986409642831,0,0
4.15,1.4244112357114613,0.2,0.35,0.2,0.75,0.25,2.3393538635110307,3.8,1.7350868323485928,0.55,0.45,0.35,2.1343062474478063,0,0
4.25,1.332784974957958,0.2,0.4,0.2,0.8,0.2,2.221928086231192,3.95,1.79105966869954,0.6,0.45,0.3,2.1788456625132104,0,0
4.35,1.3869694338832115,0.2,0.35,0.25,0.8,0.2,2.2588718397891903,3.7,1.8381913307436342,0.55,0.5,0.65,2.3457688673327066,0,0
4.3,1.3416407864998738,0.25,0.35,0.2,0.8,0.2,2.2588718397891903,3.8,1.908430051942668,0.55,0.45,0.5,2.3508117299081364,0,0
4.3,1.3416407864998738,0.25,0.35,0.2,0.8,0.2,2.2588718397891903,3.7,2.0026298499197184,0.55,0.45,0.6,2.4580694178883347,0,0
4.25,1.292692009559488,0.3,0.35,0.15,0.8,0.2,2.2261207381865105,3.85,1.8994459025837258,0.6,0.45,0.4,2.233712981609438,0,0
4.35,1.089422831256605,0.3,0.35,0.15,0.8,0.2,2.088376364521032,3.85,1.8994459025837258,0.6,0.45,0.5,2.164303704731799,0,0
4.35,1.089422831256605,0.3,0.35,0.15,0.8,0.2,2.088376364521032,3.7,1.8381913307436342,0.55,0.5,0.65,2.084403234046921,0,0
4.4,1.0954451150103321,0.35,0.3,0.15,0.8,0.2,2.088376364521032,3.65,1.7851728502481654,0.55,0.5,0.75,1.996707816698066,0,0
4.3,1.2182817926554552,0.35,0.25,0.15,0.75,0.25,2.1833830910155383,3.55,1.8771478925557026,0.55,0.5,0.75,1.996707816698066,0,0
4.2,1.1516578439248717,0.35,0.3,0.1,0.75,0.25,2.1261207396292052,3.45,1.79105966869954,0.55,0.5,0.75,1.996707816698066,0,0
3.95,1.2763022245616642,0.35,0.3,0.05,0.7,0.3,2.2261207381865105,3.4,1.7591864148251213,0.55,0.45,0.55,2.163695668842645,0,0
3.75,1.4095538674570611,0.3,0.3,0.05,0.65,0.35,2.3332062106903253,3.35,1.755442664221313,0.5,0.4,0.4,2.233712981609438,0,0
3.8,1.3611140947574412,0.3,0.3,0.05,0.65,0.35,2.2709505857984986,3.35,1.755442664221313,0.5,0.4,0.45,2.211810403980842,0,0
3.75,1.3717065820970682,0.3,0.25,0.05,0.6,0.4,2.285475288571164,3.35,1.755442664221313,0.5,0.4,0.4,2.233712981609438,0,0
3.6,1.500876936643164,0.3,0.2,0.05,0.55,0.45,2.3282129371848312,3.35,1.755442664221313,0.5,0.35,0.25,2.1490511982341367,0,0
3.65,1.5652475842498528,0.25,0.2,0.1,0.55,0.45,2.4232196636793377,3.6,1.759186414825121,0.55,0.3,0.05,1.9594574974238472,0,0
3.65,1.5652475842498528,0.25,0.2,0.1,0.55,0.45,2.4232196636793377,3.6,1.759186414825121,0.55,0.3,0.05,1.9594574974238472,0,0
3.55,1.6693837501494848,0.25,0.2,0.1,0.55,0.45,2.4414460625093515,3.7,1.719853114903161,0.6,0.25,-0.15,2.058998223459779,0,0
3.45,1.7006190823220508,0.25,0.15,0.1,0.5,0.5,2.5037016874011777,3.8,1.7947291248483563,0.6,0.25,-0.35,2.2307657406087453,0,0
3.35,1.7851728502481652,0.25,0.15,0.1,0.5,0.5,2.485475288571164,3.8,1.7947291248483566,0.6,0.25,-0.45,2.394621165511528,0,0
3.45,1.8771478925557026,0.25,0.1,0.15,0.5,0.5,2.485475288571164,3.7,1.719853114903161,0.6,0.3,-0.25,2.4251966822029964,0,0
3.25,1.8027756377319946,0.25,0.1,0.1,0.45,0.55,2.485475288571164,3.7,1.719853114903161,0.6,0.3,-0.45,2.114486375359025,0,0
3.3,1.8666040089734592,0.2,0.1,0.15,0.45,0.55,2.528212937184831,3.65,1.6630662866176473,0.6,0.35,-0.35,2.1343062474478063,0,0
3.1,1.8890264827766652,0.15,0.1,0.15,0.4,0.6,2.4954618355821516,3.9,1.6189665319514632,0.65,0.3,-0.8,2.117595458607661,0,0
3.05,1.8488972531299783,0.1,0.15,0.15,0.4,0.6,2.4954618355821516,3.85,1.6311119875071343,0.6,0.3,-0.8,2.117595458607661,0,0
3.0,1.8637822325921867,0.1,0.15,0.15,0.4,0.6,2.4709505857984984,3.95,1.637552731171861,0.65,0.3,-0.95,2.163695668842645,0,0
3.0,1.8637822325921867,0.1,0.15,0.15,0.4,0.6,2.4709505857984984,4.1,1.6827296120792612,0.7,0.25,-1.1,2.125038699338017,0,0
2.8,1.8524521444205841,0.05,0.15,0.15,0.35,0.65,2.3638651132946835,4.0,1.6858544608470492,0.65,0.25,-1.2,2.117595458607661,0,0
2.95,1.9049796241485244,0.1,0.15,0.15,0.4,0.6,2.42612073818651,4.2,1.5423836644690752,0.7,0.2,-1.25,2.0742785683093214,0,0
2.85,1.8994459025837258,0.1,0.1,0.15,0.35,0.65,2.401609488402857,4.05,1.700619082322051,0.65,0.25,-1.2,2.117595458607661,0,0
2.9,1.8609561775433732,0.1,0.1,0.15,0.35,0.65,2.4282129371848313,3.9,1.8324559303956276,0.6,0.3,-1.0,2.127513992779762,0,0
3.1,1.860956177543373,0.15,0.1,0.15,0.4,0.6,2.485475288571164,3.85,1.8715318802914818,0.6,0.35,-0.75,2.29128784747792,0,0
3.0,1.9194297398747862,0.15,0.1,0.15,0.4,0.6,2.390468562076658,3.85,1.8715318802914818,0.6,0.35,-0.85,2.300457620378584,0,0
3.0,1.9194297398747862,0.15,0.1,0.15,0.4,0.6,2.390468562076658,3.85,1.8715318802914815,0.6,0.35,-0.85,2.300457620378584,0,0
3.15,1.8715318802914813,0.15,0.15,0.15,0.45,0.55,2.4477309134629905,3.95,1.7614288458371996,0.6,0.4,-0.8,2.330574810506717,0,0
3.0,1.7471781760734562,0.15,0.15,0.1,0.4,0.6,2.485475288571164,3.9,1.7137217117324381,0.6,0.4,-0.9,2.337339918526366,0,0
2.85,1.6944180805158293,0.1,0.15,0.1,0.35,0.65,2.4282129371848313,3.75,1.7434086394791457,0.55,0.4,-0.9,2.3373399185263666,0,0
2.85,1.6944180805158293,0.1,0.15,0.1,0.35,0.65,2.4282129371848313,3.7,1.7501879598308412,0.5,0.4,-0.85,2.300457620378584,0,0
3.0,1.7471781760734562,0.15,0.15,0.1,0.4,0.6,2.485475288571164,3.6,1.6670175069329813,0.5,0.45,-0.6,2.21002500581233,0,0
3.05,1.700619082322051,0.15,0.15,0.1,0.4,0.6,2.4709505857984984,3.35,1.6630662866176473,0.45,0.5,-0.3,1.9761738683361687,0,0
2.95,1.5719582155957414,0.15,0.2,0.05,0.4,0.6,2.408694960906672,3.2,1.7350868323485928,0.4,0.5,-0.25,2.0487480130686233,0,0
3.1,1.618966531951463,0.2,0.2,0.05,0.45,0.55,2.4414460625093515,3.35,1.6630662866176473,0.45,0.5,-0.25,2.0487480130686233,0,0
3.0,1.4867838833500564,0.2,0.25,0.0,0.45,0.55,2.260964040230206,3.4,1.729009451741235,0.45,0.45,-0.4,2.062190965683675,0,0
3.25,1.5517392618742702,0.2,0.25,0.05,0.5,0.5,2.4232196636793377,3.35,1.6630662866176473,0.45,0.5,-0.1,1.7740824166460338,0,0
3.35,1.6630662866176473,0.2,0.2,0.1,0.5,0.5,2.5037016874011777,3.35,1.6630662866176473,0.45,0.5,0.0,1.8918106058538346,0,0
3.3,1.719853114903161,0.2,0.2,0.1,0.5,0.5,2.5219280862311924,3.3,1.625455401774498,0.45,0.5,0.0,1.8918106058538346,0,0
3.35,1.755442664221313,0.25,0.15,0.1,0.5,0.5,2.5037016874011777,3.05,1.5719582155957417,0.4,0.55,0.3,2.0287408591745297,0,0
3.4,1.6982963599783725,0.25,0.15,0.1,0.5,0.5,2.485475288571164,3.15,1.6311119875071343,0.45,0.55,0.25,2.0994986870303363,0,0
3.35,1.6630662866176473,0.2,0.2,0.1,0.5,0.5,2.5037016874011777,3.15,1.6311119875071343,0.45,0.55,0.2,2.117595458607661,0,0
3.3,1.719853114903161,0.2,0.2,0.1,0.5,0.5,2.5219280862311924,3.35,1.5985190514644285,0.5,0.5,-0.05,2.3050288273114594,0,0
3.4,1.6982963599783722,0.2,0.25,0.1,0.55,0.45,2.5037016874011777,3.55,1.538112308540638,0.55,0.45,-0.15,2.3004576203785834,0,0
3.35,1.6630662866176473,0.15,0.3,0.1,0.55,0.45,2.4709505857984984,3.6,1.5008769366431642,0.55,0.45,-0.25,2.197486602557807,0,0
3.4,1.6026294183720635,0.15,0.3,0.1,0.55,0.45,2.4709505857984984,3.65,1.4964871146156007,0.6,0.45,-0.25,2.197486602557807,0,0
3.55,1.700619082322051,0.15,0.3,0.15,0.6,0.4,2.433206210690325,3.6,1.500876936643164,0.55,0.5,-0.05,2.3050288273114594,0,0
3.6,1.729009451741235,0.2,0.25,0.15,0.6,0.4,2.4659573122930047,3.6,1.500876936643164,0.55,0.5,0.0,2.3395906074624073,0,0
3.55,1.7614288458371994,0.2,0.25,0.15,0.6,0.4,2.285475290013859,3.45,1.5035046776746235,0.5,0.5,0.1,2.291862033139728,0,0
3.7,1.7501879598308412,0.25,0.25,0.15,0.65,0.35,2.285475290013859,3.5,1.4689774459950382,0.5,0.55,0.2,2.330574810506717,0,0
3.9,1.651155894963793,0.3,0.25,0.15,0.7,0.3,2.228212938627526,3.65,1.5652475842498528,0.55,0.55,0.25,2.29128784747792,0,0
3.9,1.651155894963793,0.3,0.25,0.15,0.7,0.3,2.228212938627526,3.65,1.5652475842498528,0.55,0.55,0.25,2.29128784747792,0,0
4.05,1.6050905860647509,0.35,0.25,0.15,0.75,0.25,2.1833830910155383,3.85,1.4608937423083819,0.6,0.5,0.2,2.284962282309918,0,0
3.95,1.669383750149485,0.35,0.2,0.15,0.7,0.3,2.201609489845552,3.9,1.3726654823065194,0.6,0.45,0.05,2.187885304412267,0,0
3.95,1.669383750149485,0.35,0.2,0.15,0.7,0.3,2.201609489845552,3.9,1.3726654823065194,0.6,0.45,0.05,2.1878853044122666,0,0
3.8,1.7947291248483563,0.35,0.15,0.15,0.65,0.35,2.2261207396292053,3.8,1.2814465510343749,0.6,0.45,0.0,2.2478059477960652,0,0
3.65,1.7252002172135512,0.35,0.15,0.1,0.6,0.4,2.3638651132946835,3.8,1.2814465510343749,0.6,0.4,-0.15,2.277463963548745,0,0
3.45,1.6693837501494848,0.35,0.15,0.05,0.55,0.45,2.283383089572843,3.95,1.3562719801759993,0.65,0.35,-0.5,2.305599590927317,0,0
3.5,1.6059101370939324,0.35,0.15,0.05,0.55,0.45,2.2261207381865105,4.05,1.4317821063276355,0.65,0.35,-0.55,2.3725402775129134,0,0
3.55,1.669383750149485,0.3,0.15,0.1,0.55,0.45,2.3332062106903253,4.2,1.2396943596157715,0.7,0.35,-0.65,2.207046132634963,0,0
3.5,1.7320508075688772,0.3,0.15,0.1,0.55,0.45,2.390468562076658,4.1,1.2523661815266247,0.65,0.35,-0.6,2.1618705350983243,0,0
3.4,1.759186414825121,0.3,0.1,0.1,0.5,0.5,2.3332062106903253,3.9,1.4104870379448817,0.6,0.4,-0.5,2.1884866196096624,0,0
3.5,1.670171752907624,0.3,0.1,0.1,0.5,0.5,2.3709505857984987,3.75,1.446411166701189,0.55,0.45,-0.25,2.0487480130686233,0,0
3.6,1.759186414825121,0.3,0.05,0.15,0.5,0.5,2.3332062106903253,3.65,1.4244112357114613,0.5,0.5,-0.05,2.163695668842645,0,0
3.5,1.7917941611104424,0.3,0.0,0.15,0.45,0.55,2.1261207396292052,3.7,1.4179302929937965,0.55,0.45,-0.2,2.1908902300206643,0,0
3.65,1.7851728502481652,0.35,0.0,0.15,0.5,0.5,2.1261207396292052,3.8,1.5078740698501039,0.55,0.45,-0.15,2.1588252165910684,0,0
3.6,1.729009451741235,0.4,0.0,0.1,0.5,0.5,2.0464393374575405,3.9,1.5183093090324964,0.6,0.4,-0.3,2.0287408591745297,0,0
3.6,1.729009451741235,0.4,0.0,0.1,0.5,0.5,2.0464393374575405,3.95,1.5035046776746235,0.65,0.4,-0.35,1.9808291724745768,0,0
3.8,1.7651599003161755,0.4,0.0,0.15,0.55,0.45,2.103701688843873,3.95,1.5035046776746235,0.65,0.45,-0.15,2.207046132634963,0,0
3.6,1.8467610337532774,0.35,0.0,0.15,0.5,0.5,2.1833830910155383,3.85,1.6311119875071343,0.65,0.4,-0.25,2.1490511982341367,0,0
3.55,1.820208200931103,0.3,0.05,0.15,0.5,0.5,2.390468562076658,3.7,1.5593520921743174,0.6,0.45,-0.15,2.158825216591069,0,0
3.45,1.7910596686995397,0.25,0.05,0.15,0.45,0.55,2.4477309134629905,3.8,1.6415653633362466,0.6,0.4,-0.35,2.2307657406087453,0,0
3.25,1.8317377426626162,0.2,0.05,0.15,0.4,0.6,2.4659573122930047,3.8,1.6415653633362466,0.6,0.4,-0.55,2.3725402775129134,0,0
3.35,1.8144159564878983,0.2,0.1,0.15,0.45,0.55,2.546439336014845,4.0,1.6543403837370223,0.65,0.4,-0.65,2.3902213066443956,0,0
3.15,1.8431951662948316,0.15,0.1,0.15,0.4,0.6,2.528212937184831,3.9,1.7137217117324384,0.6,0.35,-0.75,2.3591925469711477,0,0
3.2,1.7947291248483566,0.15,0.1,0.15,0.4,0.6,2.528212937184831,3.9,1.7137217117324381,0.6,0.35,-0.7,2.3192557789991715,0,0
3.15,1.814415956487898,0.15,0.1,0.15,0.4,0.6,2.4709505857984984,3.85,1.6944180805158293,0.6,0.35,-0.7,2.3192557789991715,0,0
3.15,1.8144159564878983,0.15,0.1,0.15,0.4,0.6,2.4709505857984984,3.6,1.7290094517412349,0.55,0.4,-0.45,2.211810403980842,0,0
3.3,1.838191330743634,0.2,0.1,0.15,0.45,0.55,2.5037016874011777,3.55,1.6693837501494848,0.55,0.4,-0.25,2.0487480130686233,0,0
3.15,1.7252002172135512,0.2,0.1,0.1,0.4,0.6,2.5037016874011777,3.65,1.755442664221313,0.55,0.35,-0.5,2.064741604835056,0,0
3.15,1.7252002172135512,0.2,0.1,0.1,0.4,0.6,2.5037016874011777,3.55,1.8488972531299783,0.55,0.35,-0.4,2.036508880671192,0,0
3.1,1.7740824166460338,0.2,0.1,0.1,0.4,0.6,2.5037016874011777,3.6,1.7888543819998317,0.55,0.3,-0.5,2.013114894621608,0,0
3.15,1.7851728502481654,0.2,0.15,0.1,0.45,0.55,2.5037016874011777,3.8,1.823819012257983,0.6,0.25,-0.65,2.007223796297028,0,0
2.9,1.7137217117324381,0.2,0.15,0.05,0.4,0.6,2.408694960906672,3.85,1.8144159564878983,0.65,0.2,-0.95,1.8771478925557026,0,0
3.1,1.8324559303956276,0.2,0.15,0.1,0.45,0.55,2.4709505857984984,3.75,1.860248992954834,0.6,0.25,-0.65,2.158825216591069,0,0
3.05,1.79105966869954,0.15,0.2,0.1,0.45,0.55,2.4709505857984984,3.6,1.7888543819998317,0.55,0.3,-0.55,2.187885304412267,0,0
3.1,1.860956177543373,0.1,0.2,0.15,0.45,0.55,2.4709505857984984,3.45,1.79105966869954,0.5,0.35,-0.35,2.412140346794021,0,0
2.9,1.8609561775433732,0.05,0.2,0.15,0.4,0.6,2.3638651132946835,3.35,1.8144159564878983,0.45,0.3,-0.45,2.394621165511528,0,0
2.9,1.8609561775433732,0.05,0.2,0.15,0.4,0.6,2.3638651132946835,3.45,1.79105966869954,0.5,0.3,-0.55,2.235479461111784,0,0
3.0,1.8064212949190015,0.05,0.2,0.15,0.4,0.6,2.433206210690325,3.7,1.7800059136507325,0.55,0.3,-0.7,2.296450350111301,0,0
3.1,1.9166857359844665,0.05,0.15,0.2,0.4,0.6,2.433206210690325,3.8,1.7947291248483566,0.6,0.3,-0.7,2.296450350111301,0,0
3.0,1.9735087641318605,0.05,0.15,0.2,0.4,0.6,2.3638651132946835,3.75,1.7434086394791457,0.6,0.3,-0.75,2.3591925469711477,0,0
3.2,1.9628121608924702,0.1,0.15,0.2,0.45,0.55,2.4709505857984984,3.6,1.7591864148251213,0.55,0.35,-0.4,2.3708759207472134,0,0
3.3,2.0545200489600846,0.1,0.1,0.25,0.45,0.55,2.4282129371848313,3.6,1.7591864148251213,0.55,0.35,-0.3,2.341839133312916,0,0
3.4,1.984147702481637,0.1,0.1,0.25,0.45,0.55,2.485475288571164,3.8,1.7947291248483566,0.6,0.35,-0.4,2.4148662379867796,0,0
3.35,2.0332758116683998,0.1,0.1,0.25,0.45,0.55,2.4282129371848313,3.75,1.8027756377319946,0.55,0.35,-0.4,2.4148662379867796,0,0
3.35,2.0332758116683998,0.1,0.1,0.25,0.45,0.55,2.4282129371848313,3.65,1.8431951662948316,0.5,0.35,-0.3,2.3863647755750304,0,0
3.35,2.0332758116683998,0.1,0.1,0.25,0.45,0.55,2.4282129371848313,3.75,1.7434086394791457,0.5,0.3,-0.4,2.3708759207472134,0,0
3.25,1.996707816698066,0.05,0.1,0.25,0.4,0.6,2.3659573122930047,3.75,1.7434086394791457,0.5,0.3,-0.5,2.3951705795753164,0,0
3.3,2.0026298499197184,0.05,0.15,0.25,0.45,0.55,2.390468562076658,3.6,1.6670175069329813,0.45,0.35,-0.3,2.341839133312916,0,0
3.35,1.9540780569443945,0.05,0.15,0.25,0.45,0.55,2.4477309134629905,3.7,1.5593520921743174,0.45,0.35,-0.35,2.3457688673327066,0,0
3.6,1.9574419397183718,0.05,0.15,0.3,0.5,0.5,2.433206210690325,3.9,1.5861240410775606,0.5,0.35,-0.3,2.341839133312916,0,0
3.55,1.9594574974238472,0.05,0.1,0.3,0.45,0.55,2.408694960906672,3.65,1.6311119875071343,0.45,0.4,-0.1,2.359750209795854,0,0
3.65,1.8715318802914818,0.05,0.1,0.3,0.45,0.55,2.390468562076658,3.55,1.6693837501494848,0.4,0.45,0.1,2.2687812633774618,0,0
3.4,1.8750438591361565,0.05,0.1,0.25,0.4,0.6,2.4232196636793377,3.65,1.6311119875071343,0.45,0.4,-0.25,2.173403830521681,0,0
3.3,1.8945906376340318,0.05,0.05,0.25,0.35,0.65,2.360964038787511,3.75,1.6503588126605426,0.5,0.35,-0.45,2.235479461111784,0,0
3.15,1.7851728502481652,0.05,0.05,0.2,0.3,0.7,2.3464393360148454,3.9,1.6189665319514628,0.55,0.3,-0.75,1.996707816698066,0,0
3.25,1.7129537431920892,0.05,0.05,0.2,0.3,0.7,2.3016094884028573,3.95,1.5719582155957414,0.55,0.3,-0.7,2.002629849919718,0,0
3.2,1.6415653633362466,0.1,0.05,0.15,0.3,0.7,2.3638651132946835,4.05,1.637552731171861,0.55,0.25,-0.85,1.8994459025837258,0,0
3.1,1.7137217117324381,0.1,0.05,0.15,0.3,0.7,2.408694960906672,4.0,1.5894388284780525,0.55,0.25,-0.9,1.9708400559953587,0,0
2.95,1.5719582155957412,0.1,0.05,0.1,0.25,0.75,2.3393538635110307,3.85,1.6311119875071343,0.5,0.25,-0.9,1.9708400559953587,0,0
3.1,1.5183093090324964,0.1,0.1,0.1,0.3,0.7,2.401609488402857,3.7,1.6575187543592473,0.45,0.3,-0.6,1.9303667499917432,0,0
3.15,1.598519051464429,0.05,0.1,0.15,0.3,0.7,2.3638651132946835,3.8,1.6091841672756186,0.5,0.3,-0.65,1.8431951662948316,0,0
2.95,1.4680814547887788,0.05,0.1,0.1,0.25,0.75,2.321127464681017,3.8,1.6091841672756189,0.5,0.3,-0.85,1.9808291724745766,0,0
3.1,1.6189665319514628,0.05,0.1,0.15,0.3,0.7,2.390468562076658,3.8,1.6091841672756186,0.5,0.3,-0.7,1.922169826551562,0,0
3.2,1.5423836644690752,0.05,0.1,0.15,0.3,0.7,2.321127464681017,3.9,1.6189665319514628,0.55,0.3,-0.7,1.922169826551562,0,0
3.2,1.542383664469075,0.05,0.1,0.15,0.3,0.7,2.321127464681017,4.05,1.5719582155957417,0.6,0.3,-0.85,1.9808291724745768,0,0
3.2,1.542383664469075,0.05,0.1,0.15,0.3,0.7,2.321127464681017,3.95,1.700619082322051,0.6,0.35,-0.75,2.022895267471328,0,0
3.3,1.5927467172350909,0.1,0.1,0.15,0.35,0.65,2.4282129371848313,3.9,1.6827296120792614,0.6,0.4,-0.6,2.036508880671192,0,0
3.2,1.6091841672756186,0.1,0.05,0.15,0.3,0.7,2.3332062106903253,3.95,1.6693837501494848,0.65,0.35,-0.75,2.022895267471328,0,0
3.25,1.5852942612451615,0.1,0.05,0.15,0.3,0.7,2.321127464681017,4.05,1.669383750149485,0.7,0.35,-0.8,2.0416711421361615,0,0
3.05,1.4680814547887786,0.1,0.05,0.1,0.25,0.75,2.263865113294684,3.95,1.6050905860647504,0.7,0.35,-0.9,2.0493901531919194,0,0
2.95,1.538112308540638,0.1,0.05,0.1,0.25,0.75,2.3332062106903253,4.1,1.4473205733717953,0.75,0.3,-1.15,1.9808291724745766,0,0
3.1,1.6827296120792612,0.1,0.05,0.15,0.3,0.7,2.390468562076658,4.05,1.538112308540638,0.75,0.3,-0.95,2.372540277512914,0,0
3.1,1.6827296120792612,0.1,0.05,0.15,0.3,0.7,2.390468562076658,3.9,1.6827296120792612,0.7,0.3,-0.8,2.330574810506717,0,0
3.2,1.6733200530681511,0.1,0.1,0.15,0.35,0.65,2.485475288571164,3.7,1.7800059136507325,0.65,0.35,-0.5,2.417044737516849,0,0
3.15,1.6944180805158293,0.1,0.1,0.15,0.35,0.65,2.4709505857984984,3.7,1.7800059136507322,0.65,0.35,-0.55,2.4596747752497685,0,0
3.25,1.7434086394791457,0.15,0.1,0.15,0.4,0.6,2.4954618355821516,3.65,1.8144159564878983,0.65,0.4,-0.4,2.583347481568501,0,0
3.2,1.7044832524535807,0.1,0.15,0.15,0.4,0.6,2.4954618355821516,3.55,1.7312909694943341,0.65,0.4,-0.35,2.5807995497111884,0,0
3.4,1.6670175069329813,0.15,0.15,0.15,0.45,0.55,2.4954618355821516,3.55,1.7312909694943341,0.65,0.4,-0.15,2.433861994963214,0,0
3.3,1.7501879598308412,0.15,0.15,0.15,0.45,0.55,2.4954618355821516,3.7,1.7198531149031608,0.7,0.35,-0.4,2.5628931020687498,0,0
3.4,1.8467610337532774,0.15,0.1,0.2,0.45,0.55,2.4709505857984984,3.85,1.6944180805158293,0.75,0.35,-0.45,2.5230516193063135,0,0
3.4,1.8467610337532774,0.15,0.1,0.2,0.45,0.55,2.4709505857984984,3.8,1.7044832524535805,0.7,0.35,-0.4,2.583347481568501,0,0
3.5,1.820930936000652,0.15,0.15,0.2,0.5,0.5,2.528212937184831,3.65,1.6311119875071343,0.65,0.4,-0.15,2.4553914898486258,0,0
3.3,1.7501879598308412,0.15,0.15,0.15,0.45,0.55,2.4954618355821516,3.55,1.538112308540638,0.65,0.4,-0.25,2.4894514297436356,0,0
3.25,1.7733405882980469,0.15,0.15,0.15,0.45,0.55,2.388376363078337,3.4,1.535543791899829,0.6,0.4,-0.15,2.4553914898486258,0,0
3.35,1.7554426642213128,0.15,0.2,0.15,0.5,0.5,2.433206210690325,3.3,1.4903196407411894,0.55,0.45,0.05,2.3725402775129134,0,0
3.55,1.8202082009311027,0.15,0.2,0.2,0.55,0.45,2.4659573122930047,3.3,1.4903196407411894,0.55,0.45,0.25,2.613225472174388,0,0
3.55,1.8202082009311027,0.15,0.2,0.2,0.55,0.45,2.4659573122930047,3.15,1.5652475842498528,0.5,0.45,0.4,2.741494022186481,0,0
3.6,1.7888543819998317,0.15,0.2,0.2,0.55,0.45,2.546439336014845,3.2,1.6091841672756189,0.5,0.45,0.4,2.741494022186481,0,0
3.5,1.877848713148555,0.15,0.2,0.2,0.55,0.45,2.484183711123019,3.0,1.6222142113076254,0.45,0.45,0.5,2.6852423197524415,0,0
3.65,1.8715318802914818,0.2,0.2,0.2,0.6,0.4,2.484183711123019,2.85,1.6630662866176473,0.4,0.5,0.8,2.726092248506719,0,0
3.85,1.7851728502481652,0.25,0.2,0.2,0.65,0.35,2.4659573122930047,2.75,1.6503588126605426,0.35,0.55,1.1,2.6137289353275373,0,0
3.85,1.7851728502481652,0.25,0.2,0.2,0.65,0.35,2.4659573122930047,2.75,1.6503588126605426,0.35,0.55,1.1,2.6137289353275373,0,0
4.0,1.6543403837370223,0.25,0.25,0.2,0.7,0.3,2.4232196636793377,3.0,1.7471781760734562,0.4,0.55,1.0,2.6950246556825492,0,0
4.05,1.669383750149485,0.3,0.2,0.2,0.7,0.3,2.408694960906672,3.05,1.700619082322051,0.4,0.55,1.0,2.6950246556825492,0,0
4.1,1.6189665319514628,0.3,0.2,0.2,0.7,0.3,2.4464393360148455,2.95,1.637552731171861,0.35,0.55,1.15,2.539685019840059,0,0
4.05,1.6050905860647504,0.25,0.25,0.2,0.7,0.3,2.460964038787511,3.15,1.7554426642213128,0.4,0.5,0.9,2.5935141776118527,0,0
